"particle","weight","phi_logit","phi","log_K","K","log_psi","psi","mu_rho","rho","r","kappa","gamma","mu_s","log_sigma_s","sigma_s"
258,0.000247149782700382,0.409823468663065,0.601045549190098,10.8376985942553,50904.0921028627,4.99182400690003,147.204681123524,-2.32717635732494,0.0888970971886886,0.0701563627500015,0.191475138669422,0.241543601627646,5.30738451644102,2.54295707170724,12.7172211590561
259,2.07630545829374e-07,0.488811485564807,0.619826408774847,11.0285620946558,61608.9292673801,4.78730346848516,119.977409211073,-2.19368315700314,0.100319179636092,0.0598672626430209,0.160954935857577,0.230820094237838,5.44383373869118,2.39916469091784,11.0139724658886
260,0.000916205813762099,0.423433648707059,0.604304599189555,10.6547492286123,42393.453410883,4.53468443527477,93.1941018925933,-2.23403321968537,0.0967356532150457,0.0460728793865026,0.0262264403378395,0.292659561640032,4.91801819023229,2.42739406528605,11.329320109889
261,2.33352718816448e-05,0.625094457791177,0.651376314940215,10.8011779279959,49078.5781323098,4.42005115794557,83.1005365023258,-2.30007073119659,0.091117103257193,0.0374707211053397,0.321053062217094,0.250645933748562,5.36698482048961,2.36897626136246,10.6864465540482
262,8.27518389906597e-06,1.23403453880989,0.774523932733912,11.5918225243667,108209.292503802,6.37691737303045,588.111980639137,-3.29992823628201,0.0355736512721724,0.0536437706762126,0.698663327715665,0.392468602535473,6.35015565921723,1.81839502723414,6.16196073006676
263,6.83403052758881e-07,-0.634157432498295,0.346568451217093,9.20581318349881,9954.83043793419,6.77094763371923,872.13796986834,-3.97675809540846,0.0184013570660177,0.0350755722952763,0.163826802370971,0.568502508951055,7.64450221257165,1.979797423721,7.24127592583808
264,1.94032032532887e-06,0.146388778225429,0.536531978811099,7.34805171820388,1553.16757006054,5.74747569432445,313.398547207121,-1.6259430703763,0.16438687813057,0.10935034330002,2.09184506279814,0.0959415894872944,3.82675890301268,1.64611609738231,5.18679564666728
265,4.17442125426926e-07,0.499498439248366,0.622341455325767,10.9023460369762,54303.6127564181,4.60131908012858,99.615630013852,-2.14031580551461,0.105239648220923,0.0591956690768575,0.136776630236195,0.208835331553948,5.19173270697043,2.45117480815334,11.601968803534
266,3.11814887053957e-06,0.178245593643002,0.544443790213935,7.40222820035174,1639.63379532695,5.65021761912586,284.353339816442,-1.84383655132687,0.136598181917945,0.109136193613719,2.02189312832207,0.0913635410198271,4.28467739785933,1.69350581240915,5.43851373145423
267,0.00140443028688788,0.58814933185729,0.642940403914872,11.2180997607155,74466.1367463541,4.84265043795473,126.804995505064,-2.27286374215757,0.0933954488351751,0.0658876242107296,0.291728408330971,0.245251957576542,5.33830247651921,2.62629323929519,13.8224383526893
268,1.91703135187552e-05,1.2641879351968,0.779746194996555,11.4309171220087,92126.4272591884,6.41444191206682,610.599897276355,-3.22705991968996,0.0381600128608941,0.0622406221052033,0.716020843550975,0.428862495837316,6.40060356806151,1.88842667110012,6.60896242537626
269,2.66266620630375e-05,0.133843559052128,0.533411027279569,7.43297175326699,1690.82482886061,5.62270556823437,276.63683146641,-1.79558883346304,0.142388882093806,0.115901041853587,2.01028871901924,0.127126944099915,4.37251536770843,1.42537186979577,4.15940431202761
270,5.9283515895432e-06,0.511486469659315,0.625154872957217,10.4390934285506,34169.6611528665,4.40631893091938,81.9671806292237,-2.30416828279019,0.0907783334919572,0.0492945050836277,0.281242598593577,0.284159304729912,5.32167679311034,2.44151891403659,11.49048054685
271,5.25855206596818e-05,0.55652464407718,0.635648029274239,10.9458502044737,56718.1874431038,4.62173377048072,101.670152118123,-2.08658237959984,0.110407799248758,0.060330496332491,0.42485083939259,0.225187464581791,5.37099851225971,2.48967168799991,12.057316908722
272,1.73622283424973e-05,0.158158186698666,0.539457332095543,7.48247320485944,1776.62931507251,5.75306035800838,315.153669013183,-1.64536100880707,0.161736908581114,0.135811541442666,1.9346988424032,0.111686930041769,4.01009925655757,1.63674359507318,5.13840949634612
273,3.67251110898876e-07,0.108986197617551,0.527219611877307,7.42285419994368,1673.80406791625,5.75189855995549,314.787736705045,-1.74971703632752,0.148082891574932,0.116420892829585,2.05987304834821,0.158649230994197,3.88282193307771,1.65478023673505,5.2319300098075
274,2.59587703461273e-06,0.643807247669983,0.655613586332525,10.7196799163002,45237.4207633398,4.6548249219239,105.09081928971,-2.15353646146785,0.104001216277933,0.0644904054240659,0.25689339363555,0.280913437465413,5.34396562119139,2.45650011240031,11.6639176190219
275,3.36241281495675e-07,0.508516955338488,0.624458749881825,10.5883187078164,39668.7382882645,4.88182807562304,131.871514773468,-2.17831265838137,0.101714995130279,0.0529638847694184,0.144143330054481,0.245093639250004,5.23042524140736,2.42030214577228,11.24925771711
276,1.9087615008599e-07,0.504530061024307,0.623523320293437,10.6234452617699,41086.9265785299,4.69934048454519,109.874684498769,-2.26549157410984,0.0940215444175559,0.0536172500135598,0.102464471575907,0.25300669833192,5.34614556296496,2.44726471483568,11.5566925976237
277,3.23216730078007e-05,0.185502423705588,0.546243075469022,7.24301749397873,1398.3069942189,5.54798660682062,256.72015660413,-1.84337385224428,0.136652761416263,0.114601378980129,1.875627396754,0.185037930979162,3.94941393287309,1.56648695294489,4.78979183841391
278,6.57280777052417e-06,0.632779819659887,0.653119510382004,10.5890319279002,39697.0409209143,4.85932746638897,128.937458167202,-2.2356064290704,0.0965982767178767,0.0557212094501669,0.0932759655706465,0.245950766156459,5.1290148295283,2.41883118163004,11.2327226266254
279,2.05781738466079e-05,1.03550076143152,0.737980942500116,11.7609420246393,128148.115292216,6.33864850624303,566.030807108933,-3.26597882995239,0.0367569363668219,0.0515165286532618,0.685947893172109,0.421982938549211,6.46977386771655,1.83185533400348,6.24546333639731
280,2.36940305742628e-05,-0.638998751773838,0.345472907979479,9.34019701170208,11386.6513227757,6.74931050317673,853.470094688126,-3.80657099432818,0.0217410763114692,0.0504296231549937,0.230842805498174,0.579171310121616,7.64695771776069,1.77807614180086,5.91845918254883
281,0.000203217104064346,0.460635177466119,0.61316484706885,11.3303417745151,83311.4917244054,6.13524722377991,461.853261014879,-2.5031437867678,0.0756380825465622,0.113972300314462,0.477931687021535,0.375472119076469,4.95464295677681,1.13162352731798,3.10068646505764
282,7.48570397414274e-07,0.48960245055585,0.620012775382738,10.6826109624702,43591.216929381,4.64987623206947,104.572042110894,-2.20366816468917,0.0994215700052717,0.0525105087493044,0.158781818015408,0.211394961868728,5.41858051347578,2.28493539649589,9.82505147076087
283,5.73356313018817e-07,0.500652025208302,0.622612547307046,10.6824643014561,43584.8242660868,4.62972175975283,102.485544539787,-2.2635210407114,0.0941895317301312,0.0629456561889621,0.206168302738729,0.237951335450766,4.94505105566186,2.3203493871864,10.1792301774406
284,2.81375470113255e-05,1.09295379815854,0.748937532874303,11.3571163745661,85572.2540422332,6.51993933348934,678.537219605298,-3.15329017935417,0.0409618315378312,0.0621257311526042,0.622748344547004,0.446928915511011,6.29420796122946,1.69675270639685,5.45620070732022
285,3.38816057083733e-07,0.49281140208974,0.620768502834045,10.5193140145094,37023.7180453948,4.71907184139483,112.064191039188,-2.1627367649378,0.103147004519625,0.0527117783134642,0.103244175024013,0.244674511225247,5.31813556403507,2.4034040788109,11.0607640812389
286,4.92306962943017e-05,0.547316352684076,0.633512740486466,11.1878013412252,72243.7676406697,4.60031746691957,99.5159036349723,-2.3490663476339,0.0871400127178056,0.0697146753060134,0.16260099034759,0.208434189327502,5.65396108659898,2.47169520000201,11.8425052602767
287,3.18582956714742e-06,0.492341214764485,0.620657807415907,11.0514903233231,63037.8313851071,4.88239903250103,131.946829220444,-2.21259577767914,0.098625072753503,0.0505933364445423,0.234601110168712,0.215776381375295,5.58570887945744,2.33569820780259,10.3366745572504
288,1.20988943986392e-05,-0.572338708135137,0.360697355472206,9.28597212919574,10785.6532712515,6.72610737800708,833.89490231328,-3.95481637801393,0.0188019012804112,0.0348102184469785,0.139703287443324,0.581725212776579,7.3293129945002,1.7663704611009,5.84958349399208
289,1.91123143666083e-06,0.143259254891506,0.535753686248834,7.76540812795755,2357.62050303787,5.76184812260882,317.935369834102,-1.84592002931189,0.136352644355793,0.108891828324031,1.95914064563017,0.139254756877521,4.17773633387027,1.68359919257019,5.38490243524833
290,1.74283775922538e-07,0.474803281660759,0.616519996829811,10.8472992605151,51395.1588142944,4.56908491415063,96.4558040339793,-2.33926871421573,0.0879225405520788,0.0435909380070372,0.252570082094511,0.239154002346535,5.33525778508787,2.36087276768407,10.6001989274667
291,3.62445006812551e-05,0.638959606658563,0.654518240419578,10.5255629242353,37255.8002924696,4.88369874555273,132.118433730667,-2.10377638926979,0.1087303176244,0.0523221226356428,0.284562644119913,0.225011870100472,5.42075258618916,2.31549260773252,10.1299117627349
292,2.0020789914964e-05,0.475976550108792,0.616797346633997,10.3269773645767,30545.643879894,4.52274002874702,92.0875752113992,-2.40197296579637,0.0830223716627925,0.0405970937405286,0.265308493976239,0.203428243323232,5.30804602596497,2.43118960330564,11.3724026841554
293,3.75423063477466e-05,0.568771993996147,0.638479770915106,10.5876395907519,39641.8077167056,4.64343572061354,103.900708861037,-2.39247445875398,0.0837483596873748,0.0681338541608163,0.161977787597684,0.253322727971193,5.47886715175076,2.23864951065897,9.38065425568716
294,1.54679929465966e-07,0.183196216208265,0.545671394525426,7.39859304397599,1633.68429032407,5.69403522770487,297.090031046962,-1.69289125004322,0.155395990922695,0.102870246758403,1.98617037226269,0.139402214905722,3.98693196232159,1.61006111186789,5.00311696831453
295,5.03018104018281e-06,0.626156159945638,0.651617373033601,10.6509111616379,42231.05634218,4.86117833638653,129.176325628203,-2.0699643151668,0.112050588979399,0.0626909878899658,0.253209648225259,0.250768019016576,5.2641043949088,2.35615754313943,10.5503342632383
296,2.60278469559771e-05,0.237707192187695,0.559148545702726,7.66832280468743,2139.49009163593,5.84222790234077,344.546101279474,-1.66522201253482,0.159062248747891,0.115524168636531,2.0185725168802,0.148559380742856,3.61079789690883,1.6421206669895,5.1661135102307
297,1.98205728650182e-05,0.13105668177817,0.532717354802536,7.60195754190683,2002.1112783199,5.8540047130116,348.627742665958,-1.91118448358136,0.128847840054603,0.0990332326184407,2.12961268736469,0.144998708382096,4.31333932022506,1.54390748253693,4.68285273290289
298,1.79265292242259e-07,0.602041618123676,0.646123257255973,10.8212277503944,50072.5258483849,4.60827322078858,100.310785419661,-2.26811306702815,0.0937984792645223,0.0652312263434304,0.224577837204911,0.25723743327969,5.36716536634692,2.36863990107082,10.6828526622238
299,3.23595547511303e-07,0.120545416671036,0.530099914009278,7.48806398510302,1786.5898768588,5.7300537563465,307.985824125097,-1.86137482156609,0.134542885771387,0.11805992670831,2.07941320935916,0.113260230550487,4.13032694601748,1.57225646267193,4.81750646203285
300,1.80224613809304e-06,0.485179802796206,0.618970261491303,10.9116580345799,54811.6496161655,4.5416149102398,93.8422245875153,-2.1067206005252,0.10844532840301,0.0655054347253485,0.177966223823077,0.25776264730742,4.96737726118337,2.40888940539003,11.1216026917161
301,6.18136279233596e-07,0.485265066473504,0.6189903703911,10.6376188069419,41673.4205192139,4.71611095562457,111.732872510793,-2.27326460133508,0.0933615125224469,0.0659932625622276,0.36085043905093,0.23281488412327,5.30053415746931,2.43862011323411,11.4572201635236
302,7.62850836496221e-05,0.211866406746063,0.552769359368562,6.85790332103796,951.370256884573,5.84389050290048,345.119420288493,-1.69333359952419,0.155337942253607,0.10864122286454,2.10824701081848,0.121425057715427,4.01885453267087,1.70069141650436,5.4777334780283
303,4.72107547050608e-07,0.18836480057529,0.546952454335343,7.57696899032943,1952.70132995118,5.71497125597383,303.375482951258,-1.61697916006523,0.165621902389065,0.110449622240871,2.00589274737707,0.140685811753684,3.99720146458402,1.5223436561699,4.58295348573253
304,3.92303261010064e-06,1.1597841249467,0.761293487007657,11.5758215549733,106491.61780452,6.50163737501337,666.23161144284,-3.29274568851624,0.0358208950015039,0.0731325790469789,0.637941326584186,0.427953772267634,6.39461516814475,1.81036753756238,6.11269366394689
305,9.29285194766874e-08,0.586973169968732,0.642670349363576,10.8122987269597,49627.4172415172,4.65404112304333,105.008481495543,-2.26593596941801,0.0939836969903186,0.0576625152014185,0.249217002356891,0.256545826450582,5.27959306521812,2.33500371855572,10.3294983401133
306,2.23373124894962e-06,0.516863788734968,0.626414123279389,10.5327508857356,37524.5583046016,4.70886754894975,110.926469952874,-2.49686301505112,0.0760783871357268,0.0627381941495259,0.199266253285868,0.257031907946148,5.38897822867304,2.39734392338184,10.9939368280349
307,0.000133687902750348,0.609316444446384,0.647784858053943,10.113631919588,24677.1235055571,4.77633855077119,118.669052909681,-2.12582644115748,0.106611853329455,0.0469550347992864,0.252001144642865,0.267642583869652,5.38892193512174,2.32258868826932,10.20205007938
308,1.07213206131442e-06,0.58362207442517,0.641900419068379,10.9986671215489,59794.3899234541,4.59819575749074,99.3049836385081,-2.10413963218591,0.108695121469607,0.0627735616557907,0.240464084932269,0.21597994939482,5.47487887507102,2.37236430048059,10.7227140561728
309,7.39872804673366e-07,0.50312884583215,0.623194339364634,10.8346959719835,50751.4755817319,4.77728324903989,118.781212328576,-2.15881979768626,0.10350991782123,0.0687579561065044,0.190220042678576,0.205749774333186,5.31651956174946,2.48004540434221,11.9418066154141
310,1.41552876724071e-06,0.536317646800162,0.630955393517519,10.5303127937819,37433.1814188249,4.7789331382899,118.977349932069,-2.28331571447821,0.0925142048614798,0.0548949355110681,0.221733816070564,0.239244282743407,4.86880280989292,2.3538530749817,10.5260493465311
311,5.44148167198029e-07,0.509412636382162,0.624668772634513,10.6658324944074,42865.9247492446,4.79266348919993,120.622217157958,-2.33998423989078,0.0878651779132917,0.0570705165811562,0.125538146042929,0.221356836087037,5.13266412491698,2.46706052244596,11.7877460605765
312,9.33220657819963e-07,-0.559044114485372,0.363768662017229,9.46758017688757,12933.5524251355,6.7186243938167,827.678168810923,-4.1073719341374,0.0161846982567629,0.0373045229107966,0.127737384075138,0.60455892737491,7.72130692434486,1.8516562172032,6.37036149259069
313,1.2899224327778e-06,0.479119415585201,0.617539916033608,10.8554856726717,51817.6276598552,4.46989296169295,87.3473729981143,-2.147462843366,0.104568548931287,0.0695220133105899,0.239975295401359,0.227938030773449,5.40111894015631,2.34982655728759,10.4837512367796
314,1.35160926402286e-06,0.525007565203911,0.628317955033212,10.5225216384933,37142.6668809505,4.76783514981729,117.664240587641,-2.10594828728505,0.108520022045497,0.0662349703712169,0.154735938377894,0.222905427037772,5.30926134946664,2.47819686252101,11.9197520771133
315,1.29558070404957e-07,0.53745535816868,0.631220270896403,10.8372885580976,50883.223863183,4.68131652697354,107.912048215757,-2.24920472229569,0.0954180859984528,0.0521232303102602,0.250058300982899,0.210741874378591,5.13405203048534,2.33138769307162,10.2922140619537
316,4.99364694352499e-06,0.215950019419615,0.553778672388421,7.92605488532185,2768.48324802005,5.50361876572105,245.57901915266,-1.72265161946262,0.151529933520635,0.121054168786902,2.02068929261391,0.1321594984733,4.04044593539704,1.61275061269878,5.01659096660069
317,5.69992533660225e-06,0.506754413710415,0.62404532562686,10.3875556647377,32453.2432996169,4.44055472531142,84.8219815256404,-2.16925577932415,0.102545503759644,0.0585640478617421,0.128235888545328,0.227390600663527,5.22504240525444,2.33823709358685,10.3629515363497
318,2.59180548779691e-07,0.56223038430878,0.63696845094673,10.5796439351376,39326.1092642223,4.76102506924864,116.865659914878,-2.31497567054112,0.0898902536270316,0.0602407640340821,0.305489514538375,0.249504351265106,5.22648697905123,2.34710111541565,10.4552172836619
319,2.62117868336432e-06,0.494664106495708,0.621204559492147,10.7425189210018,46282.4871398757,4.71451888375115,111.55512727627,-2.47805202489247,0.0774112095402891,0.0613965850048587,0.280358942029156,0.25718181360202,5.31373447041596,2.30839151523726,10.0582331218707
320,2.16742529412322e-06,0.239263867267552,0.559532232960865,7.52256823487021,1849.31066453585,5.84538079805718,345.634133531093,-1.88043664075662,0.132338728135245,0.106302373015124,2.0527343996565,0.105842740927712,4.19064758216484,1.60092296791483,4.95760602472246
321,3.14303042560257e-05,0.475388380950799,0.616658318377994,10.6611593896461,42666.0751150304,4.53474966367313,93.2001809928594,-2.13669849249751,0.105580756562365,0.0690008403019093,0.281611425130147,0.262492575463548,5.53323583224771,2.25496611178189,9.53497018152246
322,2.54318195960755e-06,0.220048677354346,0.554791258344457,7.67463736718725,2153.04278015369,5.68762037220176,295.190341059173,-1.72484052603544,0.15124872344953,0.0913073475886494,2.03847907853644,0.153428832344062,4.10229571832528,1.64897987845953,5.20167078329275
323,1.10766820325006e-07,0.555009330154781,0.635297011073124,10.5343903558328,37586.1291538449,4.74367513985382,114.855537134518,-2.25930807878232,0.0945495876845391,0.0558917662003854,0.15454958458751,0.25803759882667,5.35136028120048,2.39489726692682,10.9670713202642
324,6.28830281111835e-07,0.586291327546172,0.642513752316081,10.6072498218893,40426.8651492001,4.85002063450372,127.743025732773,-2.3080421322275,0.0904591016152277,0.0580510672967997,0.224893431778062,0.279173579285045,5.16528132801517,2.435322825852,11.4195046296919
325,4.1511439268602e-06,0.507737551708199,0.62427595419864,11.1383411381253,68757.5025878498,4.73326633934567,113.666229133849,-2.33143787018638,0.088552542650852,0.0516596088199386,0.135161648395982,0.287622089879838,5.45295002927505,2.31708716284751,10.1460773503856
326,1.17835382900596e-06,0.430897139953598,0.60608787680816,10.9235730868115,55468.6395462758,4.56871909893299,96.4205254861426,-2.28643528848118,0.092252632724653,0.0565796616610914,0.266868845704004,0.271601399261614,5.54156988448776,2.34954957959229,10.480847873626
327,5.67000990868046e-07,0.471761383509041,0.615800567427065,10.7601386620739,47105.1992824169,4.66087757979713,105.728826937729,-2.21411248522844,0.0984903222889695,0.051449057424421,0.25890310011998,0.197309973087229,5.02805548089349,2.45460559229461,11.6418410114731
328,1.60348651224332e-05,0.485338711932558,0.619007738879086,10.7671896401173,47438.5107131591,4.77873148913475,118.953360668762,-2.27020646980258,0.0936206905956238,0.0542821172802113,0.0755953318810741,0.316029918047825,5.31010737447498,2.35444327119941,10.5322636146813
329,6.94377730628438e-07,0.512873735859258,0.625479903242149,10.839815170304,51011.9485879487,4.82702693225507,124.839252816421,-2.12828700832414,0.106377721472648,0.0535065855028641,0.1662122020247,0.28810629062797,5.12532004481309,2.39557223755372,10.9744762700492
330,8.53637286036135e-05,0.185301515329324,0.546193277539368,7.53220378292837,1867.21591121854,5.68517300773338,294.468786021288,-1.7152768594945,0.152480534805038,0.0975844320640537,2.05794475965164,0.11333368907306,4.5359596959284,1.48640257565423,4.42116208041253
331,2.13179785590179e-07,0.169157563094991,0.5421888384441,7.42335424146886,1674.64124875037,5.74259664603787,311.873184746853,-1.77669668506846,0.144711506015022,0.118781946597088,2.01154794998237,0.14254119161696,4.03149456888989,1.51287379628619,4.53975840684587
332,8.03669767385416e-07,0.487691333193512,0.619562418836116,10.5527673917646,38283.2365652657,4.70061370745393,110.01466856071,-2.3496884451724,0.0870905396627399,0.0723892967780492,0.292227049885688,0.259162743875805,5.20940922738253,2.42623173152605,11.3161593087509
333,1.92169633588599e-07,0.545781319643387,0.63315627220397,10.9854946278821,59011.9135973258,4.66213204957109,105.861543782589,-2.21423714852165,0.0984792539918414,0.0476865207910103,0.24748172793518,0.258427515800448,5.0058849776608,2.42382396626428,11.2889454289351
334,8.84279739233128e-07,0.117607068645541,0.52936792494699,7.37711672894225,1598.97284298778,5.72740118173673,307.169951307999,-1.70813356708375,0.153405957428878,0.109990836449381,2.01044116090107,0.176659044435827,4.07522801886033,1.68626912354945,5.39929896339658
335,1.81306511964541e-07,0.489121550727307,0.619899470320576,10.8416896910571,51107.6612238686,4.65977812409775,105.612646655604,-2.23001937145149,0.0970869428511109,0.059020598007446,0.246561757464838,0.277965460020757,5.36014592047998,2.49429297095861,12.113166130013
336,9.79806452191408e-08,0.492995858783493,0.6208119257334,10.8934214682874,53821.1326003485,4.69917537465803,109.856544599589,-2.29908465830421,0.091198797595221,0.0572540499723989,0.194958688206506,0.267505978817764,5.18177819162595,2.47470813388448,11.8782397514258
337,0.000267022320747336,0.556029194247234,0.635533275575901,10.3981095578537,32797.565132572,4.89379468950401,133.459050038911,-2.20248602096416,0.0995274656487141,0.0752826404161154,0.0826543483946462,0.210800191505686,5.09807213302738,2.46067918939343,11.7127640241466
338,2.42869962870142e-06,1.10350562500133,0.750916377697872,11.7828509841221,130986.688710332,6.25098415724461,518.522881689526,-3.29658196247382,0.0356886343791888,0.0621493151872266,0.712750728889651,0.456356906852534,6.36457571364547,1.79747282781253,6.03437826567061
339,1.71697464014368e-06,0.453291074467897,0.611421430870616,10.9689286967077,58042.379091502,4.57824254282066,97.3431673408799,-2.1590476322023,0.103488777687024,0.0435620670265623,0.150763035370403,0.264840773529768,5.01639952462979,2.37223147836284,10.7212899371632
340,4.05863417147038e-05,0.560743521690061,0.636624559393642,11.0094460896825,60442.3979015666,4.78170161304949,119.307192091494,-2.22160459042907,0.0978270966142139,0.0737597932798511,0.117305225152999,0.303066916977206,5.13021693342185,2.33141429491404,10.2924878574521
341,1.95961204258634e-06,0.0720082312320223,0.517994283172049,7.65532076231838,2111.8524133005,5.83389497933298,341.686954215393,-1.68667895699734,0.156213089038648,0.107557833005549,2.09881218677718,0.162484751255035,3.96701220553017,1.58908425172615,4.89926038421204
342,2.94132317917223e-07,0.559877915067282,0.636424291713304,10.7389196273426,46116.2023108629,4.7034771239054,110.33013781695,-2.30205943211076,0.0909525433004324,0.0592196539271353,0.237245927889787,0.196520270653843,5.16005630829827,2.46273291610288,11.7368435583923
343,2.13502912639145e-06,0.17771313724169,0.544311724726246,7.80413087276566,2450.70464591826,5.65475531795417,285.646581585117,-1.74553203247085,0.148611625945963,0.108115251884354,2.03104464649429,0.111760425454639,4.34952388846273,1.54444093956036,4.68535150001612
344,1.55206905704656e-06,0.176019095391736,0.543891509120594,7.32397882387014,1516.22477528634,5.74135263206498,311.485451370129,-1.72375262971419,0.151388432463827,0.112402697057513,2.0695201090317,0.173222775753284,3.74083481365433,1.65629704140365,5.2398718472576
345,5.25346477959009e-07,-0.566823650764389,0.361970073430993,9.4927300529357,13262.9545138416,6.73716460920352,843.166636430407,-4.02180892799066,0.0176050274508451,0.047790014074151,0.113963128815939,0.578182226434032,7.83631444093408,1.90336918196744,6.70845842701128
346,3.60373598394254e-07,1.17649423126182,0.764316871822568,11.9800951016658,159547.203106534,6.41975043263535,613.849898106128,-3.14187226282253,0.0414127308948881,0.0582233422296543,0.679559120122812,0.432820958104187,6.36182974661303,1.79783281566537,6.03655095959394
347,1.28529130284266e-07,0.1609530695736,0.540151624496518,7.43691781053808,1697.51010203119,5.73538401769142,309.6318520405,-1.80833309726446,0.140839706708686,0.105633537529786,2.04724291205612,0.128248474949562,3.94624451035251,1.54146668320275,4.67143676677916
348,0.0020093804362191,0.139648450458827,0.534855485944758,7.44535444769871,1711.89196079607,5.88811934411236,360.726244117072,-1.80672840664764,0.141033992438665,0.0880411286730478,2.16424558908633,0.202474871831343,4.28064038324833,1.64920825012168,5.2028588331488
349,9.85893352186638e-05,0.487935452211258,0.619619957187521,10.1004078986321,24352.9409300401,4.85940252462069,128.947136348024,-2.30242655359687,0.0909221941884215,0.0553119120508899,0.321427400413839,0.257152774337292,5.41575037476774,2.32549085013133,10.2317010852325
350,4.39102642063026e-06,0.0804906123746205,0.520111796010042,7.73223802420755,2280.70075681723,5.53337665046572,252.996751940615,-1.64258691928212,0.16211336733235,0.104894418317688,2.01829304978308,0.148266152275928,4.16824865601751,1.53620399553088,4.64691703054477
351,8.71042373426354e-06,0.503386416036424,0.623254820893085,10.3212157203001,30370.1567782495,4.91458821591019,136.263187235617,-2.38924101206331,0.0839968110160706,0.0589835932326128,0.227826858806176,0.27177738476922,5.23412695778091,2.44376534225787,11.516322101358
352,1.27418260715261e-06,1.13561124340865,0.756872947023371,11.9730039107284,158419.82537534,6.3945661254958,598.583556730063,-3.07370497754637,0.0442050241889239,0.0711375105607983,0.671612824282828,0.410296336934639,6.42006831100698,1.83010961765601,6.23457004002274
353,3.86266927011844e-07,0.565581539394072,0.637743014602235,10.5247922567878,37227.0995207485,4.68287076501507,108.079899632973,-2.31210114084281,0.0901256962847391,0.0685371064498807,0.216317030240483,0.275919514022059,5.21863559049465,2.39694729076997,10.9895771388107
354,2.63989133561917e-05,-0.6154548412778,0.350815881310924,9.82665998677825,18520.9904497498,6.65907412306566,779.828577477711,-4.00951604639997,0.0178188995232782,0.0336526849424579,0.15433205391823,0.558906080030921,7.89038290762529,1.78238799604481,5.94403381330903
355,8.22943216710273e-06,0.235468792579612,0.558596704122328,7.49329205231567,1795.95474757263,5.50039882452723,244.789540871482,-1.77208022115837,0.145283823836206,0.110503361151048,2.1386072026612,0.134658441220701,4.24815082679897,1.68117174151097,5.37184670061747
356,1.84839247584741e-06,0.529576837510175,0.629384410628281,10.7293583081973,45677.3718250719,4.62421491273787,101.922723431943,-2.27460517391859,0.0932481014083678,0.0676059227825955,0.298929402841674,0.185781013332953,5.46713804717505,2.37882127502143,10.7921743582121
357,2.42698783040198e-05,1.15401314100335,0.760243169952467,11.5844794923223,107417.618402846,6.34667980453683,570.595073322458,-3.15121967006943,0.0410432466928963,0.0473578685141968,0.614849221090154,0.371022657200203,6.11103205655338,1.76454363640315,5.83890708532641
358,3.47773747113699e-06,-0.495420728806971,0.378617416458712,9.26318599363143,10542.6687658038,6.86392928297847,957.120485773824,-4.12565885363791,0.0158960817152145,0.043044971544217,0.207712337475088,0.572870841972242,7.79972935754213,1.89037806283592,6.62187169145643
359,6.54769459707865e-07,0.529482267037049,0.629362350880618,10.9096611014086,54702.3036295239,4.66139565699913,105.783616824029,-2.12471485489078,0.106717773521357,0.0502629931369478,0.294896815470853,0.218084073612844,5.26801303769484,2.29669678885281,9.94128997944954
360,0.000172350324865394,0.440506602138383,0.608379737272421,10.6122065369977,40627.7470483518,4.37833131123577,79.7049196693689,-2.09995988176581,0.109100720536692,0.064208924896843,0.163745033102583,0.251954517446075,5.03700415128794,2.28596917312106,9.83521363110938
